Major VMRS;Intermediate VMRS;Minor VMRS;Description;Miscellaneous;Job Hours 1;Job Hours 2;Job Hours 3;Job Hours 4;Job Hours 5;Job Hours 6;Job Hours 7;Warranty Flag;Scheduled Flag;Condition Prompt;Delete VMRS
78;9;0;MUD FLAPS;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;10;0;MUD FLAPS, DEFLECTOR ASSEMBLY;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;11;0;TARPAULIN;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;12;0;TARPAULIN TIE-DOWN;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;13;0;TARPAULIN BASKET;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;14;0;TARPAULIN ROLLER ASSEMBLY;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;15;0;LIQUID OR GAS, RACK CONTAINERS;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;16;0;REEFER AIR DUCT;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;17;0;TRAILER SHELF;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;18;0;TRAILER LADDERS;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;19;0;TRAILER WALKWAY;TRIM/MISC;1;1.5;2;1;1;.7;.5;Y;;;
78;999;0;TRIM AND MISC HARDWARE INSPECT DIAGNOSE;TRIM/MISC;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
79;0;0;TRAILER SAFETY DEVICES;TRL SAFETY;1;1.5;2;1;1;.7;.5;Y;;;
79;999;0;TRAILER SAFETY DEVICES DIAGNOSE;TRL SAFETY;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
80;0;0;HEATING & REFRIGERATION CARGO GROUP;CARGOHEATNG;1;1.5;2;1;1;.7;.5;Y;;;
81;0;0;CARGO HEATING UNIT;CARGOHEATNG;1;1.5;2;1;1;.7;.5;Y;;;
81;1;0;CARGO HEATER COILS;CARGOHEATNG;1;1.5;2;1;1;.7;.5;Y;;;
81;2;0;CARGO HEATING UNIT - OPEN FLAME;CARGOHEATNG;1;1.5;2;1;1;.7;.5;Y;;;
81;3;0;CARGO HEATING UNIT - CATALYTIC;CARGOHEATNG;1;1.5;2;1;1;.7;.5;Y;;;
81;999;0;HEATING UNIT (CARGO) INSPECT DIAGNOSE;CARGOHEATNG;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
82;4;0;CARGO EVAPORATOR ASSEMBLY;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;5;0;COMPRESOR, MECHANICAL REFRIG UNIT (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;6;0;COMPRESSOR ASSEMBLY, HERMETIC TYPE (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;7;0;COMPRESSOR ASSEMBLY - OPEN TYPE, (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;8;0;THERMOSTAT ASSEMBLY (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;9;0;CONTROLS - (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;10;0;COUPLING/COOLING LINKAGE (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;11;0;CONDENSER ASSEMBLY (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;12;0;RECEIVER ASSEMBLY (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;13;0;DRIER ASSEMBLY - LIQUID LINE (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;14;0;DEFROSTING ASSEMBLY - HEATING (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;15;0;CONTROL PANEL ASSEMBLY - (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;16;0;THREE-WAY VALVE ASSEMBLY, COMPLETE (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;17;0;CLUTCH ASSEMBLY - DRIVE,  (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;18;0;STOP START CONTROLLER ASSEMBLY (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;19;0;REFRIG UNIT ASSY - MECHANICAL (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;20;0;CONTROLLER - THERMOSTAT (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;21;0;EXPANSION VALVE (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;22;0;RECEIVER VALVE (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;23;0;SERVICE VALVE (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;24;0;THREE-WAY VALVE (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;25;0;THROTTLING VALVE (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;26;0;COMPRESSOR ASSY - SEMI-HERMETIC, (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;27;0;MECHANICAL REFRIGERATION UNIT - (MRU);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
82;999;0;REFRIGERATION MECHANICAL INSP DIAGNOSE;CARGOCOOLNG;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
83;0;0;NITROGEN REFRIGERATION UNIT;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
83;1;0;NITROGEN FILL BOX ASSEMBLY;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
83;2;0;NITROGEN CONTAINER ASSEMBLY;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
83;3;0;NITROGEN CONTROL UNIT/BOX ASSEMBLY;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
83;4;0;NITROGEN LINES (ALL);CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
83;5;0;NITROGEN REFRIGERATION UNIT ASSEMBLY;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
83;999;0;REFRIGERATION NITROGEN INSPECT DIAGNOSE;CARGOCOOLNG;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
84;0;0;REFRIGERATION HOLD OVER PLATE;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
84;1;0;REFRIGERATION HOLD OVER PLATE ASSEMBLY;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
84;2;0;REFRIGERATION CONSOLE PANEL ASSEMBLY;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
84;3;0;REFRIGERATION CONDENSING UNIT ASSEMBLY;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
84;4;2;COMPR - HOLDOVER PLATE REFRIGERATION SYS;CARGOCOOLNG;1;1.5;2;1;1;.7;.5;Y;;;
84;999;0;REFRIGERATION COLD PLATE INSP DIAGNOSE;CARGOCOOLNG;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
90;0;0;PRODUCT TRANSFER, HANDLING & STORAGE SYS;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
91;0;0;BLOWERS, CONVEYORS & VIBRATORS;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
91;1;0;BLOWER - SINGLE STAGE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
91;2;0;BLOWER - TWO STAGE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
91;3;0;TURBINE CONVEYOR - EXHAUST DRIVEN;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
91;4;0;PRODUCT TRANSFER VIBRATOR;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
91;999;0;BLOWER (PRODUCT TRANSFER) INSP DIAGNOSE;PROD TRNFR;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
92;5;0;PRODUCT TRANSFER COMPRESSOR ;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
92;6;0;PRODUCT TRANSFER COMPR ASSY, HERMETIC ;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
92;7;0;PRODUCT TRANSFER COMPR ASSY - OPEN TYPE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
92;999;0;COMPRESSOR, PROD TRANSFER INSP DIAGNOSE;PROD TRNFR;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
93;0;0;STORAGE - BULK STORAGE SYSTEM;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;0;0;PROD TRANSFR, LINE, TUBE, HOSE & FITTING;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;1;0;PRODUCT TRANSF CROSSOVER LINES;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;2;0;PRODUCT LOADING LINE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;3;0;PRODUCT UNLOADING LINE ;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;4;0;VEHICLE-TO-VEHICLE PUMP DISCHAGE LINE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;5;0;REEL ASSEMBLY - LINE W/HOSE & FITTINGS;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;6;0;PRODUCT TRANSFR VAPOR RECOVERY LINE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;7;0;PRODUCT TRANSF AIR SUPPLY LINE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;8;0;PRODUCT TRANSFR BLOWDOWN LINE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;9;0;PROCUCT TRANSFER, FITTING ;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;10;0;PRODUCT TRANSFR QUICK DISCONNECT COUPLER;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;11;0;PRODUCT TRANSF STORAGE LINE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
94;999;0;LINES (PRODUCT TRANSFER) INSP DIAGNOSE;PROD TRNFR;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
95;0;0;PRODUCT TRANSFER MANIFOLD;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
95;1;0;PRODUCT TRANSFR MANIFOLD ASSY W/FITTINGS;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
95;999;0;MANIFOLD, PROD TRANSFER INSP DIAGNOSE;PROD TRNFR;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
96;2;0;POWER SHAFT ASSEMBLY - PTO;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
96;999;0;POWER SHAFT, PROD TRNSFR INSP DIAGNOSE;PROD TRNFR;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
97;0;0;PUMP - PRODUCT TRANSFER;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
97;1;0;CENTRIFUGAL PUMP - PRODUCT DISCHARGE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
97;2;0;POSITIVE DISPLACEMENT PUMP;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
97;999;0;PUMP (PRODUCT TRANSFER) INSP DIAGNOSE;PROD TRNFR;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
98;0;0;PRODUCT TRANSFR VALVES & CONTROLS;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;1;0;BLOWDOWN VALVE BALL  VALVE ASSEMBLY;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;2;0;BUTTERFLY VALVE ASSEMBLY;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;3;0;FLUSH VALVE ASSEMBLY;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;4;0;TWO-WAY CHECK VALVE ASSEMBLY;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;5;0;RELIEF VENT VALVE ASSEMBLY ;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;6;0;RELIEF VENT VALVE ASSY - VAC BREAKER;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;7;0;EMERGENCY VALVE ASSEMBLY - MECHANICAL;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;8;0;EMERGENCY VALVE ASSEMBLY - HYDRAULIC;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;9;0;EMERGENCY VALVE ASSEMBLY - AIR OPERATED;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;10;0;SANITARY VALVE ASSEMBLY;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;11;0;HYDROLET VALVE ASSEMBLY;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;12;0;DIAPHRAGM - VALVE ASSEMBLY;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;13;0;VALVE ASSEMBLY - REAR HEAD;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;14;0;TEE ASSEMBLY - BOTTOM DROP;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
98;999;0;VALVES - REGLT,PRD TRNSFR INSP DIAGNOSE;PROD TRNFR;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
99;0;0;SAFETY DEVICES, INSTRUMENTS & GAUGES;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
99;1;0;PRODUCT TRANSF FRANGIBLE VENTING;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
99;2;0;PRODUCT TRANSFER FUSIBLE CAP;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
99;3;0;PRODUCT TRANSFER OVERFILL SYSTEM;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
99;4;0;PASSIVE SHUTDOWN SYSTEM;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
99;5;0;PRODUCT TRANSFER, GAUGES;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
99;6;0;PRODUCT TRANSFER, FIRE VALVE;PROD TRNFR;1;1.5;2;1;1;.7;.5;Y;;;
99;999;0;PROD TRANSFER SAFETY DEVICES DIAGNOSE;PROD TRNFR;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
100;0;0;TOWING;TOWING;1;1.5;2;1;1;.7;.5;N;;;
111;0;0;UNDERCARRIAGE;UNDERCRAGE;1;1.5;2;1;1;.7;.5;Y;;;
111;1;0;UNDERCARRIAGE TRACK;UNDERCRAGE;1;1.5;2;1;1;.7;.5;Y;;;
111;2;0;UNDERCARRIAGE ROLLER;UNDERCRAGE;1;1.5;2;1;1;.7;.5;Y;;;
111;3;0;UNDERCARRIAGE IDLER;UNDERCRAGE;1;1.5;2;1;1;.7;.5;Y;;;
111;4;0;UNDERCARRIAGE TENSIONER;UNDERCRAGE;1;1.5;2;1;1;.7;.5;Y;;;
111;5;0;UNDERCARRIAGE SPROCKET;UNDERCRAGE;1;1.5;2;1;1;.7;.5;Y;;;
111;6;0;UNDERCARRIAGE SHIELDS AND GUARDS;UNDERCRAGE;1;1.5;2;1;1;.7;.5;Y;;;
111;7;0;UNDERCARRIAGE EQUALIZER;UNDERCRAGE;1;1.5;2;1;1;.7;.5;Y;;;
111;8;0;PIVOT SHAFT MECHANISM;UNDERCRAGE;1;1.5;2;1;1;.7;.5;Y;;;
111;999;0;UNDERCARRIAGE INSPECT DIAGNOSE;UNDERCRAGE;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
112;0;0;STABILIZATION;STABILIZE;1;1.5;2;1;1;.7;.5;Y;;;
112;1;0;STABILIZATION FEET / PADS;STABILIZE;1;1.5;2;1;1;.7;.5;Y;;;
112;2;0;STABILIZATION HYDRAULICS ;STABILIZE;1;1.5;2;1;1;.7;.5;Y;;;
112;3;0;STABILIZATION CONTROLS;STABILIZE;1;1.5;2;1;1;.7;.5;Y;;;
112;4;0;STABILIZATION SUPPORTS;STABILIZE;1;1.5;2;1;1;.7;.5;Y;;;
112;5;0;STABILIZATION LOCKS;STABILIZE;1;1.5;2;1;1;.7;.5;Y;;;
112;6;0;STABILIZATION OUTRIGGER ASSEMBLY;STABILIZE;1;1.5;2;1;1;.7;.5;Y;;;
112;999;0;STABILIZATION INSPECT DIAGNOSE;STABILIZE;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
151;0;0;AUXILIARY POWER UNIT (APU);APU;1;1.5;2;1;1;.7;.5;Y;;;
151;1;0;AUXILIARY POWER UNIT (APU) ASSEMBLY ;APU;1;1.5;2;1;1;.7;.5;Y;;;
151;2;0;HEATING - APU;APU;1;1.5;2;1;1;.7;.5;Y;;;
151;3;1;AIR CONDITIONING ASSEMBLY - APU;APU;1;1.5;2;1;1;.7;.5;Y;;;
151;4;0;SUPPORT - APU;APU;1;1.5;2;1;1;.7;.5;Y;;;
151;5;0;CONTROLS - AUXILIARY POWER UNIT (APU);APU;1;1.5;2;1;1;.7;.5;Y;;;
151;6;0;INVERTER - APU;APU;1;1.5;2;1;1;.7;.5;Y;;;
151;999;0;AUXILIARY POWER UNIT (APU) DIAGNOSE;APU;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
152;0;0;ONBOARD LAVATORY;ONBRD LAV;1;1.5;2;1;1;.7;.5;Y;;;
152;1;0;ONBOARD LAVATORY TOILET ASSEMBLY ;ONBRD LAV;1;1.5;2;1;1;.7;.5;Y;;;
152;2;0;ONBOARD LAVATORY SINK ASSEMBLY;ONBRD LAV;1;1.5;2;1;1;.7;.5;Y;;;
152;3;0;ONBOARD LAVATORY FRAME/STRUCTURE;ONBRD LAV;1;1.5;2;1;1;.7;.5;Y;;;
152;999;0;ONBOARD LAVATORY INSPECT DIAGNOSE;ONBRD LAV;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
153;0;0;STATIONARY GENERATOR;STATNARYGEN;1;1.5;2;1;1;.7;.5;Y;;;
153;1;0;STATIONARY GENERATOR - COMPLETE;STATNARYGEN;1;1.5;2;1;1;.7;.5;Y;;;
153;2;0;STATIONARY GENERATOR ALTERNATOR ASSY;STATNARYGEN;1;1.5;2;1;1;.7;.5;Y;;;
153;3;0;STATIONARY GEN, AUX RECEPTACLE, 120 VOLT;STATNARYGEN;1;1.5;2;1;1;.7;.5;Y;;;
153;4;0;STATIONARY GENERATOR, CIRCUIT BREAKER;STATNARYGEN;1;1.5;2;1;1;.7;.5;Y;;;
153;5;0;STATIONARY GENERATOR, CONTROL PANEL;STATNARYGEN;1;1.5;2;1;1;.7;.5;Y;;;
153;6;0;STATIONARY GENERATOR ENCLOSURE;STATNARYGEN;1;1.5;2;1;1;.7;.5;Y;;;
153;7;0;STATIONARY GENERATOR BATTERY CHARGER;STATNARYGEN;1;1.5;2;1;1;.7;.5;Y;;;
153;999;0;STATIONARY GENERATOR INSPECT DIAGNOSE;STATNARYGEN;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
161;0;0;SWEEPING;SWEEPING;1;1.5;2;1;1;.7;.5;Y;;;
161;1;0;SWEEPING BROOM ASSEMBLY;SWEEPING;1;1.5;2;1;1;.7;.5;Y;;;
161;2;0;SWEEPING BROOM WEARABLE ITEMS;SWEEPING;1;1.5;2;1;1;.7;.5;N;;;
161;3;0;SWEEPING HYDRAULIC SYSTEM;SWEEPING;1;1.5;2;1;1;.7;.5;Y;;;
161;4;0;SWEEPING SUPPORT;SWEEPING;1;1.5;2;1;1;.7;.5;Y;;;
161;5;0;SWEEPING CONTROL;SWEEPING;1;1.5;2;1;1;.7;.5;Y;;;
161;999;0;SWEEPING SYSTEM INSPECT DIAGNOSE;SWEEPING;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
162;0;0;SPREADING;SPREADING;1;1.5;2;1;1;.7;.5;Y;;;
162;1;0;SPREADER ASSEMBLY;SPREADING;1;1.5;2;1;1;.7;.5;Y;;;
162;2;0;SPREADING UNIT WEARABLE ITEMS;SPREADING;1;1.5;2;1;1;.7;.5;N;;;
162;3;0;SPREADING HYDRAULIC SYSTEM;SPREADING;1;1.5;2;1;1;.7;.5;Y;;;
162;4;0;SPREADING SUPPORT;SPREADING;1;1.5;2;1;1;.7;.5;Y;;;
162;5;0;SPREADING CONTROL;SPREADING;1;1.5;2;1;1;.7;.5;Y;;;
162;6;0;SPREADING ELECTRICAL;SPREADING;1;1.5;2;1;1;.7;.5;Y;;;
162;999;0;SPREADING SYSTEM INSPECT DIAGNOSE;SPREADING;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
163;0;0;CHIPPING;CHIPPING;1;1.5;2;1;1;.7;.5;Y;;;
163;1;0;CHIPPER ASSEMBLY;CHIPPING;1;1.5;2;1;1;.7;.5;Y;;;
163;2;0;CHIPPING UNIT WEARABLE ITEMS;CHIPPING;1;1.5;2;1;1;.7;.5;N;;;
163;3;0;CHIPPING UNIT HYDRAULIC SYSTEM;CHIPPING;1;1.5;2;1;1;.7;.5;Y;;;
163;4;0;CHIPPER SUPPORT;CHIPPING;1;1.5;2;1;1;.7;.5;Y;;;
163;5;0;CHIPPING CONTROL;CHIPPING;1;1.5;2;1;1;.7;.5;Y;;;
163;999;0;CHIPPING SYSTEM INSPECT DIAGNOSE;CHIPPING;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
164;0;0;BLOWING;BLOWING;1;1.5;2;1;1;.7;.5;Y;;;
164;1;0;BLOWER ASSEMBLY;BLOWING;1;1.5;2;1;1;.7;.5;Y;;;
164;2;0;BLOWING UNIT WEARABLE ITEMS;BLOWING;1;1.5;2;1;1;.7;.5;N;;;
164;3;0;BLOWING HYDRAULIC SYSTEM;BLOWING;1;1.5;2;1;1;.7;.5;Y;;;
164;4;0;SUPPORT - BLOWER;BLOWING;1;1.5;2;1;1;.7;.5;Y;;;
164;5;0;BLOWING - CONTROL;BLOWING;1;1.5;2;1;1;.7;.5;Y;;;
164;999;0;BLOWING SYSTEM INSPECT DIAGNOSE;BLOWING;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
165;0;0;VACUUMING;VACUUM;1;1.5;2;1;1;.7;.5;Y;;;
165;1;0;VACUUM ASSEMBLY;VACUUM;1;1.5;2;1;1;.7;.5;Y;;;
165;2;0;VACUUM UNIT WEARABLE ITEMS;VACUUM;1;1.5;2;1;1;.7;.5;N;;;
165;3;0;VACUUMING - HYDRAULIC SYSTEM;VACUUM;1;1.5;2;1;1;.7;.5;Y;;;
165;4;0;VACUUMING - SUPPORT;VACUUM;1;1.5;2;1;1;.7;.5;Y;;;
165;5;0;VACUUMING - CONTROL;VACUUM;1;1.5;2;1;1;.7;.5;Y;;;
165;999;0;VACUUMING SYSTEM INSPECT DIAGNOSE;VACUUM;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
166;0;0;TRENCHING;TRENCHING;1;1.5;2;1;1;.7;.5;Y;;;
166;1;0;TRENCHER ASSEMBLY;TRENCHING;1;1.5;2;1;1;.7;.5;Y;;;
166;2;0;TRENCHING UNIT WEARABLE ITEMS;TRENCHING;1;1.5;2;1;1;.7;.5;N;;;
166;3;0;TRENCHING - HYDRAULIC SYSTEM;TRENCHING;1;1.5;2;1;1;.7;.5;Y;;;
166;4;0;TRENCHER - SUPPORT ;TRENCHING;1;1.5;2;1;1;.7;.5;Y;;;
166;5;0;TRENCHING - CONTROL;TRENCHING;1;1.5;2;1;1;.7;.5;Y;;;
166;999;0;TRENCHING SYSTEM INSPECT DIAGNOSE;TRENCHING;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
167;0;0;TILLING;TILLING;1;1.5;2;1;1;.7;.5;Y;;;
167;1;0;TILLER ASSEMBLY;TILLING;1;1.5;2;1;1;.7;.5;Y;;;
167;2;0;TILLER UNIT - WEARABLE ITEMS;TILLING;1;1.5;2;1;1;.7;.5;N;;;
167;3;0;TILLING - HYDRAULIC SYSTEM;TILLING;1;1.5;2;1;1;.7;.5;Y;;;
167;4;0;TILLER - SUPPORT;TILLING;1;1.5;2;1;1;.7;.5;Y;;;
167;5;0;TILLING - CONTROL;TILLING;1;1.5;2;1;1;.7;.5;Y;;;
167;999;0;TILLING SYSTEM INSPECT DIAGNOSE;TILLING;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
168;0;0;MOWING;MOWING;1;1.5;2;1;1;.7;.5;Y;;;
168;1;0;MOWER ASSEMBLY;MOWING;1;1.5;2;1;1;.7;.5;Y;;;
168;2;0;MOWING UNIT - WEARABLE ITEMS;MOWING;1;1.5;2;1;1;.7;.5;N;;;
168;3;0;MOWING HYDRAULIC SYSTEM ;MOWING;1;1.5;2;1;1;.7;.5;Y;;;
168;4;0;MOWER - SUPPORT;MOWING;1;1.5;2;1;1;.7;.5;Y;;;
168;5;0;MOWING - CONTROL;MOWING;1;1.5;2;1;1;.7;.5;Y;;;
168;999;0;MOWING SYSTEM INSPECT DIAGNOSE;MOWING;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
169;0;0;RIPPING;RIPPING;1;1.5;2;1;1;.7;.5;Y;;;
169;1;0;RIPPER ASSEMBLY;RIPPING;1;1.5;2;1;1;.7;.5;Y;;;
169;2;0;RIPPER UNIT - WEARABLE ITEM;RIPPING;1;1.5;2;1;1;.7;.5;N;;;
169;3;0;RIPPING - HYDRAULIC SYSTEM;RIPPING;1;1.5;2;1;1;.7;.5;Y;;;
169;4;0;RIPPER - SUPPORT;RIPPING;1;1.5;2;1;1;.7;.5;Y;;;
169;5;0;RIPPING - CONTROL;RIPPING;1;1.5;2;1;1;.7;.5;Y;;;
169;999;0;RIPPING SYSTEM INSPECT DIAGNOSE;RIPPING;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
171;0;0;MIXERS;MIXERS;1;1.5;2;1;1;.7;.5;Y;;;
171;1;0;MIXER - DRUM;MIXERS;1;1.5;2;1;1;.7;.5;Y;;;
171;2;0;MIXER DRIVE ASSEMBLY ;MIXERS;1;1.5;2;1;1;.7;.5;Y;;;
171;3;0;MIXERS - HYDRAULIC SYSTEM;MIXERS;1;1.5;2;1;1;.7;.5;Y;;;
171;4;0;MIXER - SUPPORT;MIXERS;1;1.5;2;1;1;.7;.5;Y;;;
171;5;0;MIXER - CONTROL;MIXERS;1;1.5;2;1;1;.7;.5;Y;;;
171;6;0;MIXER UNIT - FRAME;MIXERS;1;1.5;2;1;1;.7;.5;Y;;;
171;7;0;MIXER UNIT - WATER SUPPLY;MIXERS;1;1.5;2;1;1;.7;.5;Y;;;
171;8;0;MIXER BOOSTER AXLE;MIXERS;1;1.5;2;1;1;.7;.5;Y;;;
171;9;0;MIXER CHUTES;MIXERS;1;1.5;2;1;1;.7;.5;Y;;;
171;999;0;MIXER SYSTEM INSPECT DIAGNOSE;MIXERS;0,5;0,5;0,5;0,5;0,5;0,5;0,5;N;;;
172;0;0;COMPACTION BODIES;COMPACTOR;1;1.5;2;1;1;.7;.5;Y;;;
172;1;0;CONTAINER BODY;COMPACTOR;1;1.5;2;1;1;.7;.5;Y;;;
172;2;0;COMPACTION ASSEMBLY;COMPACTOR;1;1.5;2;1;1;.7;.5;Y;;;
